DataGroup	Sample	Seq	GenName	Accession	ID	value	Compound	BACGroup	TotalReads	norm
Bac292	Bichat13	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	17903872.0	0.0
Bac292	Bichat2	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	15128135.0	0.0
Bac292	Bichat3	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	14488245.0	0.0
Bac292	Bichat6	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	17476666.0	0.0
Bac292	Bichat7	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	16732926.0	0.0
Bac292	Bichat9	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	17058e3	0.0
Bac292	BichatK1	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.9055898551573948	Triclosan	Phenolic compounds	16705789.0	0.05420814635916896
Bac292	BichatK10	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	34798281.0	0.0
Bac292	BichatK11	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	35901508.0	0.0
Bac292	BichatK13	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	26283052.0	0.0
Bac292	BichatK2	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.18015678480795294	Triclosan	Phenolic compounds	33589838.0	0.00536343119034849
Bac292	BichatK3	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	17276637.0	0.0
Bac292	BichatK6	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	19191320.0	0.0
Bac292	BichatK7	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	28530922.0	0.0
Bac292	BichatK9	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	18038257.0	0.0
Bac292	postF266	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	14024345.0	0.0
Bac292	postPIG20	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	22485364.0	0.0
Bac292	postPIG26	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	15756070.0	0.0
Bac292	postPIG29	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	26223850.0	0.0
Bac292	postPIG31	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	18055019.0	0.0
Bac292	postPIG528	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	13864257.0	0.0
Bac292	postPIG94	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	15351408.0	0.0
Bac292	postPIG96	SeqCap	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	12225935.0	0.0
Bac292	preF266	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	19557955.0	0.0
Bac292	prePIG20	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	27375311.0	0.0
Bac292	prePIG26	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	13831057.0	0.0
Bac292	prePIG29	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	18945765.0	0.0
Bac292	prePIG31	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	12778294.0	0.0
Bac292	prePIG528	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	19689471.0	0.0
Bac292	prePIG94	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	15985219.0	0.0
Bac292	prePIG96	Conventional	smeT	Q5MXJ5	Q5MXJ5_STEMA	0.0	Triclosan	Phenolic compounds	9290402.0	0.0
Bac293	Bichat1	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	14127290.0	0.0
Bac293	Bichat10	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	15039883.0	0.0
Bac293	Bichat11	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	13425077.0	0.0
Bac293	Bichat13	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	17903872.0	0.0
Bac293	Bichat2	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	15128135.0	0.0
Bac293	Bichat3	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	14488245.0	0.0
Bac293	Bichat6	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	17476666.0	0.0
Bac293	Bichat7	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	16732926.0	0.0
Bac293	Bichat9	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	17058e3	0.0
Bac293	BichatK1	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	16705789.0	0.0
Bac293	BichatK10	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	34798281.0	0.0
Bac293	BichatK11	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	35901508.0	0.0
Bac293	BichatK13	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	26283052.0	0.0
Bac293	BichatK2	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	33589838.0	0.0
Bac293	BichatK3	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	17276637.0	0.0
Bac293	BichatK6	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	19191320.0	0.0
Bac293	BichatK7	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	28530922.0	0.0
Bac293	BichatK9	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	18038257.0	0.0
Bac293	postF266	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	14024345.0	0.0
Bac293	postPIG20	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	22485364.0	0.0
Bac293	postPIG26	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	15756070.0	0.0
Bac293	postPIG29	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	26223850.0	0.0
Bac293	postPIG31	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	18055019.0	0.0
Bac293	postPIG528	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	13864257.0	0.0
Bac293	postPIG94	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	15351408.0	0.0
Bac293	postPIG96	SeqCap	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	12225935.0	0.0
Bac293	preF266	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	19557955.0	0.0
Bac293	prePIG20	Conventional	terB	P18779	TERB_ALCSP	0.09872774423275045	Tellurium (Te)	Metal	27375311.0	0.003606451968079941
Bac293	prePIG26	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	13831057.0	0.0
Bac293	prePIG29	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	18945765.0	0.0
Bac293	prePIG31	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	12778294.0	0.0
Bac293	prePIG528	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	19689471.0	0.0
Bac293	prePIG94	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	15985219.0	0.0
Bac293	prePIG96	Conventional	terB	P18779	TERB_ALCSP	0.0	Tellurium (Te)	Metal	9290402.0	0.0
Bac294	Bichat1	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.10333574341575774	Copper (Cu)	Metal	14127290.0	0.007314618969084498
Bac294	Bichat1	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.10333574341575774	Silver (Ag)	Metal	14127290.0	0.007314618969084498
Bac294	Bichat10	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	3.1060965346073504	Copper (Cu)	Metal	15039883.0	0.20652398257402338
Bac294	Bichat10	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	3.1060965346073504	Silver (Ag)	Metal	15039883.0	0.20652398257402338
Bac294	Bichat11	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	6.0894864750123965	Copper (Cu)	Metal	13425077.0	0.45359043192172355
Bac294	Bichat11	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	6.0894864750123965	Silver (Ag)	Metal	13425077.0	0.45359043192172355
Bac294	Bichat13	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1.0599998810201503	Copper (Cu)	Metal	17903872.0	0.05920506363205403
Bac294	Bichat13	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1.0599998810201503	Silver (Ag)	Metal	17903872.0	0.05920506363205403
Bac294	Bichat2	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.19299854405053896	Copper (Cu)	Metal	15128135.0	0.012757590016914771
Bac294	Bichat2	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.19299854405053896	Silver (Ag)	Metal	15128135.0	0.012757590016914771
Bac294	Bichat3	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.20152254667145678	Copper (Cu)	Metal	14488245.0	0.013909382859791285
Bac294	Bichat3	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.20152254667145678	Silver (Ag)	Metal	14488245.0	0.013909382859791285
Bac294	Bichat6	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.16706321613058236	Copper (Cu)	Metal	17476666.0	0.009559215477974023
Bac294	Bichat6	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.16706321613058236	Silver (Ag)	Metal	17476666.0	0.009559215477974023
Bac294	Bichat7	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.0	Copper (Cu)	Metal	16732926.0	0.0
Bac294	Bichat7	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.0	Silver (Ag)	Metal	16732926.0	0.0
Bac294	Bichat9	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.4279089033298159	Copper (Cu)	Metal	17058e3	0.02508552604817774
Bac294	Bichat9	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.4279089033298159	Silver (Ag)	Metal	17058e3	0.02508552604817774
Bac294	BichatK1	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	2.621583478517537	Copper (Cu)	Metal	16705789.0	0.15692664851193422
Bac294	BichatK1	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	2.621583478517537	Silver (Ag)	Metal	16705789.0	0.15692664851193422
Bac294	BichatK10	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1026.0176252682281	Copper (Cu)	Metal	34798281.0	29.4847215374871
Bac294	BichatK10	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1026.0176252682281	Silver (Ag)	Metal	34798281.0	29.4847215374871
Bac294	BichatK11	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	916.6603545203421	Copper (Cu)	Metal	35901508.0	25.532642097383267
Bac294	BichatK11	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	916.6603545203421	Silver (Ag)	Metal	35901508.0	25.532642097383267
Bac294	BichatK13	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	432.0732759483944	Copper (Cu)	Metal	26283052.0	16.439235289280496
Bac294	BichatK13	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	432.0732759483944	Silver (Ag)	Metal	26283052.0	16.439235289280496
Bac294	BichatK2	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.7823012502412188	Copper (Cu)	Metal	33589838.0	0.023289819088773776
Bac294	BichatK2	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.7823012502412188	Silver (Ag)	Metal	33589838.0	0.023289819088773776
Bac294	BichatK3	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	72.83791171765084	Copper (Cu)	Metal	17276637.0	4.215977433435156
Bac294	BichatK3	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	72.83791171765084	Silver (Ag)	Metal	17276637.0	4.215977433435156
Bac294	BichatK6	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	22.05985123657987	Copper (Cu)	Metal	19191320.0	1.1494702415769145
Bac294	BichatK6	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	22.05985123657987	Silver (Ag)	Metal	19191320.0	1.1494702415769145
Bac294	BichatK7	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.5116743211453173	Copper (Cu)	Metal	28530922.0	0.017934026847969277
Bac294	BichatK7	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.5116743211453173	Silver (Ag)	Metal	28530922.0	0.017934026847969277
Bac294	BichatK9	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	352.13074176281555	Copper (Cu)	Metal	18038257.0	19.52132857197985
Bac294	BichatK9	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	352.13074176281555	Silver (Ag)	Metal	18038257.0	19.52132857197985
Bac294	postF266	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	176.3357005785226	Copper (Cu)	Metal	14024345.0	12.573542691549772
Bac294	postF266	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	176.3357005785226	Silver (Ag)	Metal	14024345.0	12.573542691549772
Bac294	postPIG20	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	580.620996509316	Copper (Cu)	Metal	22485364.0	25.822174660339765
Bac294	postPIG20	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	580.620996509316	Silver (Ag)	Metal	22485364.0	25.822174660339765
Bac294	postPIG26	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	154.26797001451502	Copper (Cu)	Metal	15756070.0	9.791018319575567
Bac294	postPIG26	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	154.26797001451502	Silver (Ag)	Metal	15756070.0	9.791018319575567
Bac294	postPIG29	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	350.32465918881473	Copper (Cu)	Metal	26223850.0	13.359009420386966
Bac294	postPIG29	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	350.32465918881473	Silver (Ag)	Metal	26223850.0	13.359009420386966
Bac294	postPIG31	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	205.77815327434993	Copper (Cu)	Metal	18055019.0	11.397282565825599
Bac294	postPIG31	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	205.77815327434993	Silver (Ag)	Metal	18055019.0	11.397282565825599
Bac294	postPIG528	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	93.81894226335388	Copper (Cu)	Metal	13864257.0	6.766965028371435
Bac294	postPIG528	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	93.81894226335388	Silver (Ag)	Metal	13864257.0	6.766965028371435
Bac294	postPIG94	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	98.89960420454594	Copper (Cu)	Metal	15351408.0	6.442380021724779
Bac294	postPIG94	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	98.89960420454594	Silver (Ag)	Metal	15351408.0	6.442380021724779
Bac294	postPIG96	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	39.762307493152875	Copper (Cu)	Metal	12225935.0	3.2522917464515286
Bac294	postPIG96	SeqCap	cusR/ylcA	P0ACZ8	CUSR_ECOLI	39.762307493152875	Silver (Ag)	Metal	12225935.0	3.2522917464515286
Bac294	preF266	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.22392740160205912	Copper (Cu)	Metal	19557955.0	0.011449428204638937
Bac294	preF266	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.22392740160205912	Silver (Ag)	Metal	19557955.0	0.011449428204638937
Bac294	prePIG20	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	2.133095787803105	Copper (Cu)	Metal	27375311.0	0.07792042208408537
Bac294	prePIG20	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	2.133095787803105	Silver (Ag)	Metal	27375311.0	0.07792042208408537
Bac294	prePIG26	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.3166469521309904	Copper (Cu)	Metal	13831057.0	0.02289390840707188
Bac294	prePIG26	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.3166469521309904	Silver (Ag)	Metal	13831057.0	0.02289390840707188
Bac294	prePIG29	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1.0787612009544085	Copper (Cu)	Metal	18945765.0	0.056939437439153744
Bac294	prePIG29	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	1.0787612009544085	Silver (Ag)	Metal	18945765.0	0.056939437439153744
Bac294	prePIG31	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.34273448738931817	Copper (Cu)	Metal	12778294.0	0.026821615419814114
Bac294	prePIG31	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.34273448738931817	Silver (Ag)	Metal	12778294.0	0.026821615419814114
Bac294	prePIG528	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.14828778432899495	Copper (Cu)	Metal	19689471.0	0.00753132394105433
Bac294	prePIG528	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.14828778432899495	Silver (Ag)	Metal	19689471.0	0.00753132394105433
Bac294	prePIG94	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.09132524331383887	Copper (Cu)	Metal	15985219.0	0.005713105545431619
Bac294	prePIG94	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.09132524331383887	Silver (Ag)	Metal	15985219.0	0.005713105545431619
Bac294	prePIG96	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.0	Copper (Cu)	Metal	9290402.0	0.0
Bac294	prePIG96	Conventional	cusR/ylcA	P0ACZ8	CUSR_ECOLI	0.0	Silver (Ag)	Metal	9290402.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	14127290.0	0.0
Bac295	Bichat1	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	14127290.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	15039883.0	0.0
Bac295	Bichat10	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	15039883.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	13425077.0	0.0
Bac295	Bichat11	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	13425077.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	17903872.0	0.0
Bac295	Bichat13	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	17903872.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	15128135.0	0.0
Bac295	Bichat2	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	15128135.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	14488245.0	0.0
Bac295	Bichat3	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	14488245.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	17476666.0	0.0
Bac295	Bichat6	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	17476666.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Iron (Fe)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cobalt (Co)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Zinc (Zn)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Nickel (Ni)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Copper (Cu)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Cadmium (Cd)	Metal	16732926.0	0.0
Bac295	Bichat7	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Gallium (Ga)	Metal	16732926.0	0.0
Bac295	Bichat9	Conventional	fpvA	P48632	FPVA_PSEAE	0.0	Manganese (Mn)	Metal	17058e3	0.0
